CountyFIPS,StateDesc,StateAbbr,CountyName,scoring_referent,stroke_belt,cle8_point,cle8_lower,cle8_upper,cle8_range,cvh_cat_point,cvh_cat_lower,cvh_cat_upper,cvh_cat_stable,behavior_point,behavior_lower,behavior_upper,behavior_range,factor_point,factor_lower,factor_upper,factor_range,lpa_point,lpa_lower,lpa_upper,lpa_range,lpa_ci_width_pp,smoking_point,smoking_lower,smoking_upper,smoking_range,smoking_ci_width_pp,sleep_point,sleep_lower,sleep_upper,sleep_range,sleep_ci_width_pp,diet_point,diet_lower,diet_upper,diet_range,diet_ci_width_pp,bp_point,bp_lower,bp_upper,bp_range,bp_ci_width_pp,chol_point,chol_lower,chol_upper,chol_range,chol_ci_width_pp,glucose_point,glucose_lower,glucose_upper,glucose_range,glucose_ci_width_pp,obesity_point,obesity_lower,obesity_upper,obesity_range,obesity_ci_width_pp
48475,Texas,TX,Ward,within_state,partial,35,43.75,32.5,11.25,Low,Low,Low,TRUE,37.5,42.5,35,7.5,32.5,45,30,15,30,30,30,0,9.900000000000002,50,60,50,10,4.200000000000001,40,50,30,20,14.900000000000006,30,30,30,0,4.5,50,50,40,10,8.7,20,50,20,30,10,30,30,30,0,3.599999999999998,30,50,30,20,16.9
48477,Texas,TX,Washington,within_state,partial,76.25,81.25,73.75,7.5,Moderate,High,Moderate,FALSE,75,80,72.5,7.5,77.5,82.5,75,7.5,80,80,80,0,8.7,70,80,70,10,4.199999999999999,70,80,60,20,15,80,80,80,0,3.700000000000001,50,60,50,10,8.600000000000001,100,100,100,0,9.2,80,80,80,0,3.200000000000001,80,90,70,20,16.700000000000003
48479,Texas,TX,Webb,within_state,partial,46.25,48.75,42.5,6.25,Low,Low,Low,TRUE,62.5,62.5,57.5,5,30,35,27.5,7.5,30,30,30,0,9.699999999999996,100,100,100,0,3.1999999999999993,90,90,80,10,13.8,30,30,20,10,4.699999999999999,70,80,60,20,8.7,10,10,10,0,9.899999999999999,10,20,10,10,3.9000000000000004,30,30,30,0,15.899999999999999
48481,Texas,TX,Wharton,within_state,partial,37.5,42.5,35,7.5,Low,Low,Low,TRUE,37.5,40,37.5,2.5,37.5,45,32.5,12.5,40,40,40,0,9.7,50,50,50,0,4.299999999999999,40,40,30,10,14.800000000000004,20,30,30,0,4.700000000000003,50,50,40,10,8.7,30,50,30,20,9.700000000000003,40,40,40,0,3.700000000000001,30,40,20,20,16.799999999999997
48483,Texas,TX,Wheeler,within_state,partial,47.5,42.5,56.25,13.75,Low,Low,Moderate,FALSE,47.5,47.5,42.5,5,47.5,37.5,70,32.5,50,50,50,0,9.399999999999999,30,30,30,0,4.699999999999999,60,60,40,20,15.099999999999994,50,50,50,0,4.199999999999999,40,20,80,60,4.200000000000003,40,10,100,90,4.899999999999999,60,60,60,0,3.4000000000000004,50,60,40,20,17
48485,Texas,TX,Wichita,within_state,partial,53.75,55,52.5,2.5,Moderate,Moderate,Moderate,TRUE,62.5,65,62.5,2.5,45,45,42.5,2.5,80,80,80,0,8.600000000000001,60,60,60,0,4.199999999999999,50,60,50,10,14.100000000000001,60,60,60,0,4.100000000000001,20,20,10,10,9,40,40,40,0,9.399999999999999,60,60,60,0,3.4000000000000004,60,60,60,0,15.599999999999998
48487,Texas,TX,Wilbarger,within_state,partial,25,28.75,27.5,1.25,Low,Low,Low,TRUE,22.5,22.5,25,2.5,27.5,35,30,5,30,30,30,0,9.099999999999998,10,10,20,10,4.5,30,30,30,0,13.600000000000001,20,20,20,0,4.900000000000002,20,20,20,0,8.7,30,60,40,20,9.7,30,30,30,0,3.5,30,30,30,0,15.399999999999999
48489,Texas,TX,Willacy,within_state,partial,15,15,23.75,8.75,Low,Low,Low,TRUE,20,17.5,37.5,20,10,12.5,10,2.5,10,10,10,0,5.700000000000003,50,40,60,20,3.1000000000000014,10,10,70,60,6.5,10,10,10,0,4.199999999999996,10,10,10,0,8.899999999999999,10,20,10,10,9.799999999999997,10,10,10,0,3,10,10,10,0,7.199999999999996
48491,Texas,TX,Williamson,within_state,partial,96.25,92.5,98.75,6.25,High,High,High,TRUE,100,100,100,0,92.5,85,97.5,12.5,100,100,100,0,5.399999999999999,100,100,100,0,2.5999999999999996,100,100,100,0,8.400000000000002,100,100,100,0,2.4000000000000004,100,100,100,0,6.599999999999998,70,40,90,50,7.699999999999999,100,100,100,0,2.5,100,100,100,0,8.700000000000003
48493,Texas,TX,Wilson,within_state,partial,67.5,71.25,71.25,0,Moderate,Moderate,Moderate,TRUE,72.5,75,77.5,2.5,62.5,67.5,65,2.5,60,70,70,0,8.500000000000004,80,80,80,0,3.8000000000000007,70,70,80,10,13.3,80,80,80,0,3.5999999999999996,90,100,90,10,8.399999999999999,80,90,80,10,9.299999999999997,60,60,60,0,3.1999999999999993,20,20,30,10,15.200000000000003
48495,Texas,TX,Winkler,within_state,partial,48.75,36.25,60,23.75,Low,Low,Moderate,FALSE,47.5,30,60,30,50,42.5,60,17.5,30,20,40,20,5,60,50,70,20,2.3999999999999986,70,20,100,80,6.899999999999999,30,30,30,0,2.799999999999997,80,80,70,10,8.500000000000004,40,50,30,20,9.899999999999999,30,20,50,30,2,50,20,90,70,7.799999999999997
48497,Texas,TX,Wise,within_state,partial,62.5,60,65,5,Moderate,Moderate,Moderate,TRUE,57.5,55,57.5,2.5,67.5,65,72.5,7.5,80,70,80,10,8,50,50,50,0,4.199999999999999,10,10,10,0,12,90,90,90,0,3.3000000000000007,90,90,90,0,8.2,50,60,50,10,9.5,90,90,90,0,3,40,20,60,40,13
48499,Texas,TX,Wood,within_state,partial,80,82.5,78.75,3.75,High,High,Moderate,FALSE,80,82.5,80,2.5,80,82.5,77.5,5,90,90,90,0,8.400000000000002,60,60,60,0,4.199999999999999,90,100,90,10,14.099999999999998,80,80,80,0,3.6000000000000014,70,70,60,10,8.500000000000004,70,80,70,10,9.600000000000001,90,90,90,0,3,90,90,90,0,15.800000000000004
48501,Texas,TX,Yoakum,within_state,partial,37.5,41.25,30,11.25,Low,Low,Low,TRUE,25,27.5,20,7.5,50,55,40,15,10,10,10,0,10.699999999999996,30,30,30,0,4.699999999999999,40,50,20,30,15.600000000000001,20,20,20,0,4.899999999999999,80,80,70,10,8.400000000000002,60,70,50,20,9.799999999999997,20,20,20,0,4.100000000000001,40,50,20,30,17.6
48503,Texas,TX,Young,within_state,partial,66.25,71.25,60,11.25,Moderate,Moderate,Moderate,TRUE,60,62.5,55,7.5,72.5,80,65,15,60,60,60,0,9.2,30,30,30,0,4.5,60,70,40,30,15,90,90,90,0,3.700000000000001,70,80,60,20,8.8,80,90,70,20,9.900000000000002,80,80,80,0,3.1999999999999993,60,70,50,20,16.900000000000002
48505,Texas,TX,Zapata,within_state,partial,11.25,16.25,11.25,5,Low,Low,Low,TRUE,10,12.5,10,2.5,12.5,20,12.5,7.5,10,10,10,0,11,10,10,10,0,5,10,20,10,10,15.5,10,10,10,0,6.299999999999997,20,30,20,10,9.2,10,30,10,20,10.199999999999996,10,10,10,0,4.899999999999999,10,10,10,0,17.800000000000004
48507,Texas,TX,Zavala,within_state,partial,15,17.5,22.5,5,Low,Low,Low,TRUE,20,25,20,5,10,10,25,15,10,10,10,0,11.100000000000001,50,60,50,10,4.6,10,20,10,10,15.399999999999999,10,10,10,0,5.899999999999999,10,10,30,20,4.600000000000001,10,10,50,40,5.100000000000001,10,10,10,0,4.900000000000002,10,10,10,0,17.800000000000004
