"Notes","County","County Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error
,"Faribault County, MN","27043",172,41708,412.4,350.8,474.0,31.4
,"Fillmore County, MN","27045",246,64207,383.1,335.3,431.0,24.4
,"Freeborn County, MN","27047",334,91982,363.1,324.2,402.1,19.9
,"Goodhue County, MN","27049",470,144016,326.4,296.8,355.9,15.1
,"Grant County, MN","27051",53,18428,287.6,215.4,376.2,39.5
,"Hennepin County, MN","27053",6847,3786250,180.8,176.6,185.1,2.2
,"Houston County, MN","27055",208,56160,370.4,320.0,420.7,25.7
,"Hubbard County, MN","27057",166,65807,252.3,213.9,290.6,19.6
,"Isanti County, MN","27059",318,127815,248.8,221.5,276.1,14.0
,"Itasca County, MN","27061",497,135640,366.4,334.2,398.6,16.4
,"Jackson County, MN","27063",96,29802,322.1,260.9,393.4,32.9
,"Kanabec County, MN","27065",144,49224,292.5,244.8,340.3,24.4
,"Kandiyohi County, MN","27067",304,131419,231.3,205.3,257.3,13.3
,"Kittson County, MN","27069",50,12265,407.7,302.6,537.5,57.7
,"Koochiching County, MN","27071",152,35536,427.7,359.7,495.7,34.7
,"Lac qui Parle County, MN","27073",89,20003,444.9,357.3,547.5,47.2
,"Lake County, MN","27075",131,32780,399.6,331.2,468.1,34.9
,"Lake of the Woods County, MN","27077",36,11472,313.8,219.8,434.4,52.3
,"Le Sueur County, MN","27079",209,87249,239.5,207.1,272.0,16.6
,"Lincoln County, MN","27081",69,16668,414.0,322.1,523.9,49.8
,"Lyon County, MN","27083",177,75920,233.1,198.8,267.5,17.5
,"McLeod County, MN","27085",329,110234,298.5,266.2,330.7,16.5
,"Mahnomen County, MN","27087",60,16022,374.5,285.8,482.0,48.3
,"Marshall County, MN","27089",70,26659,262.6,204.7,331.7,31.4
,"Martin County, MN","27091",259,59222,437.3,384.1,490.6,27.2
,"Meeker County, MN","27093",216,70362,307.0,266.0,347.9,20.9
,"Mille Lacs County, MN","27095",253,81574,310.1,271.9,348.4,19.5
,"Morrison County, MN","27097",292,102488,284.9,252.2,317.6,16.7
,"Mower County, MN","27099",400,120356,332.3,299.8,364.9,16.6
,"Murray County, MN","27101",65,24253,268.0,206.8,341.6,33.2
,"Nicollet County, MN","27103",247,103015,239.8,209.9,269.7,15.3
,"Nobles County, MN","27105",142,65665,216.2,180.7,251.8,18.1
,"Norman County, MN","27107",93,19122,486.4,392.5,595.8,50.4
,"Olmsted County, MN","27109",1152,492240,234.0,220.5,247.5,6.9
,"Otter Tail County, MN","27111",590,181191,325.6,299.3,351.9,13.4
,"Pennington County, MN","27113",122,41339,295.1,242.8,347.5,26.7
,"Pine County, MN","27115",278,88945,312.6,275.8,349.3,18.7
,"Pipestone County, MN","27117",106,27913,379.8,307.5,452.0,36.9
,"Polk County, MN","27119",293,91900,318.8,282.3,355.3,18.6
,"Pope County, MN","27121",112,34234,327.2,266.6,387.8,30.9
,"Ramsey County, MN","27123",3627,1615745,224.5,217.2,231.8,3.7
,"Red Lake County, MN","27125",44,11718,375.5,272.8,504.1,56.6
,"Redwood County, MN","27127",143,46015,310.8,259.8,361.7,26.0
,"Renville County, MN","27129",150,43481,345.0,289.8,400.2,28.2
,"Rice County, MN","27131",429,202903,211.4,191.4,231.4,10.2
,"Rock County, MN","27133",87,28768,302.4,242.2,373.0,32.4
,"Roseau County, MN","27135",131,45802,286.0,237.0,335.0,25.0
,"St. Louis County, MN","27137",1713,599228,285.9,272.3,299.4,6.9
,"Scott County, MN","27139",660,463602,142.4,131.5,153.2,5.5
,"Sherburne County, MN","27141",449,302104,148.6,134.9,162.4,7.0
,"Sibley County, MN","27143",111,44956,246.9,201.0,292.8,23.4
,"Stearns County, MN","27145",921,480329,191.7,179.4,204.1,6.3
,"Steele County, MN","27147",303,112168,270.1,239.7,300.5,15.5
,"Stevens County, MN","27149",60,29065,206.4,157.5,265.7,26.7
,"Swift County, MN","27151",91,29223,311.4,250.7,382.3,32.6
,"Todd County, MN","27153",171,76442,223.7,190.2,257.2,17.1
,"Traverse County, MN","27155",59,9697,608.4,463.2,784.8,79.2
,"Wabasha County, MN","27157",226,64850,348.5,303.1,393.9,23.2
,"Wadena County, MN","27159",191,42725,447.0,383.6,510.4,32.3
,"Waseca County, MN","27161",160,56874,281.3,237.7,324.9,22.2
,"Washington County, MN","27163",1503,827104,181.7,172.5,190.9,4.7
,"Watonwan County, MN","27165",134,33287,402.6,334.4,470.7,34.8
,"Wilkin County, MN","27167",67,19051,351.7,272.6,446.6,43.0
,"Winona County, MN","27169",398,148829,267.4,241.1,293.7,13.4
,"Wright County, MN","27171",711,443998,160.1,148.4,171.9,6.0
,"Yellow Medicine County, MN","27173",78,28364,275.0,217.4,343.2,31.1
,"Adams County, MS","28001",376,85896,437.7,393.5,482.0,22.6
,"Alcorn County, MS","28003",477,102688,464.5,422.8,506.2,21.3
,"Amite County, MS","28005",224,37698,594.2,516.4,672.0,39.7
,"Attala County, MS","28007",252,52610,479.0,419.9,538.1,30.2
,"Benton County, MS","28009",104,22634,459.5,371.2,547.8,45.1
,"Bolivar County, MS","28011",382,88646,430.9,387.7,474.1,22.0
,"Calhoun County, MS","28013",280,38484,727.6,642.4,812.8,43.5
,"Carroll County, MS","28015",133,29145,456.3,378.8,533.9,39.6
,"Chickasaw County, MS","28017",233,50689,459.7,400.6,518.7,30.1
,"Choctaw County, MS","28019",111,24231,458.1,372.9,543.3,43.5
,"Claiborne County, MS","28021",129,26330,489.9,405.4,574.5,43.1
,"Clarke County, MS","28023",264,45920,574.9,505.6,644.3,35.4
,"Clay County, MS","28025",254,55121,460.8,404.1,517.5,28.9
,"Coahoma County, MS","28027",289,61084,473.1,418.6,527.7,27.8
,"Copiah County, MS","28029",372,83378,446.2,400.8,491.5,23.1
,"Covington County, MS","28031",284,54436,521.7,461.0,582.4,31.0
,"DeSoto County, MS","28033",1566,573603,273.0,259.5,286.5,6.9
,"Forrest County, MS","28035",740,234193,316.0,293.2,338.7,11.6
,"Franklin County, MS","28037",159,22928,693.5,585.7,801.3,55.0
,"George County, MS","28039",343,75587,453.8,405.8,501.8,24.5
,"Greene County, MS","28041",156,40783,382.5,322.5,442.5,30.6
,"Grenada County, MS","28043",331,63518,521.1,465.0,577.3,28.6
,"Hancock County, MS","28045",630,138308,455.5,419.9,491.1,18.1
,"Harrison County, MS","28047",2515,631052,398.5,383.0,414.1,7.9
,"Hinds County, MS","28049",2449,655279,373.7,358.9,388.5,7.6
,"Holmes County, MS","28051",269,48394,555.9,489.4,622.3,33.9
,"Humphreys County, MS","28053",107,22100,484.2,392.4,575.9,46.8
,"Issaquena County, MS","28055",12,3809,315.0,162.8,550.3,90.9
,"Itawamba County, MS","28057",262,71834,364.7,320.6,408.9,22.5
,"Jackson County, MS","28059",1715,435351,393.9,375.3,412.6,9.5
,"Jasper County, MS","28061",251,48471,517.8,453.8,581.9,32.7
,"Jefferson County, MS","28063",67,21233,315.5,244.5,400.7,38.6
,"Jefferson Davis County, MS","28065",178,33191,536.3,457.5,615.1,40.2
,"Jones County, MS","28067",867,199563,434.4,405.5,463.4,14.8
,"Kemper County, MS","28069",126,26067,483.4,399.0,567.8,43.1
,"Lafayette County, MS","28071",430,172966,248.6,225.1,272.1,12.0
,"Lamar County, MS","28073",436,197353,220.9,200.2,241.7,10.6
,"Lauderdale County, MS","28075",1009,213519,472.6,443.4,501.7,14.9
,"Lawrence County, MS","28077",182,35266,516.1,441.1,591.1,38.3
,"Leake County, MS","28079",258,63589,405.7,356.2,455.2,25.3
,"Lee County, MS","28081",915,248641,368.0,344.2,391.8,12.2
,"Leflore County, MS","28083",443,80505,550.3,499.0,601.5,26.1
,"Lincoln County, MS","28085",429,104362,411.1,372.2,450.0,19.8
,"Lowndes County, MS","28087",637,173036,368.1,339.5,396.7,14.6
,"Madison County, MS","28089",898,333437,269.3,251.7,286.9,9.0
,"Marion County, MS","28091",344,72652,473.5,423.5,523.5,25.5
,"Marshall County, MS","28093",442,101958,433.5,393.1,473.9,20.6
,"Monroe County, MS","28095",404,101069,399.7,360.7,438.7,19.9
,"Montgomery County, MS","28097",128,28859,443.5,366.7,520.4,39.2
,"Neshoba County, MS","28099",392,86455,453.4,408.5,498.3,22.9
,"Newton County, MS","28101",312,63104,494.4,439.6,549.3,28.0
,"Noxubee County, MS","28103",134,30027,446.3,370.7,521.8,38.6
,"Oktibbeha County, MS","28105",359,154472,232.4,208.4,256.4,12.3
,"Panola County, MS","28107",528,98181,537.8,491.9,583.7,23.4
,"Pearl River County, MS","28109",687,171742,400.0,370.1,429.9,15.3
,"Perry County, MS","28111",158,34254,461.3,389.3,533.2,36.7
,"Pike County, MS","28113",616,119011,517.6,476.7,558.5,20.9
,"Pontotoc County, MS","28115",303,94369,321.1,284.9,357.2,18.4
,"Prentiss County, MS","28117",371,74923,495.2,444.8,545.6,25.7
,"Quitman County, MS","28119",115,17182,669.3,547.0,791.6,62.4
,"Rankin County, MS","28121",1359,477492,284.6,269.5,299.7,7.7
,"Scott County, MS","28123",305,82812,368.3,327.0,409.6,21.1
,"Sharkey County, MS","28125",71,10487,677.0,528.8,854.0,80.3
,"Simpson County, MS","28127",334,77052,433.5,387.0,480.0,23.7
,"Smith County, MS","28129",223,42382,526.2,457.1,595.2,35.2
,"Stone County, MS","28131",222,56069,395.9,343.9,448.0,26.6
,"Sunflower County, MS","28133",305,74681,408.4,362.6,454.2,23.4
,"Tallahatchie County, MS","28135",162,36238,447.0,378.2,515.9,35.1
,"Tate County, MS","28137",362,84791,426.9,383.0,470.9,22.4
,"Tippah County, MS","28139",279,64353,433.5,382.7,484.4,26.0
,"Tishomingo County, MS","28141",361,55876,646.1,579.4,712.7,34.0
,"Tunica County, MS","28143",107,28388,376.9,305.5,448.3,36.4
,"Union County, MS","28145",340,84362,403.0,360.2,445.9,21.9
,"Walthall County, MS","28147",214,41460,516.2,447.0,585.3,35.3
,"Warren County, MS","28149",568,128526,441.9,405.6,478.3,18.5
,"Washington County, MS","28151",474,128147,369.9,336.6,403.2,17.0
,"Wayne County, MS","28153",222,59093,375.7,326.3,425.1,25.2
,"Webster County, MS","28155",154,29964,514.0,432.8,595.1,41.4
,"Wilkinson County, MS","28157",121,24516,493.6,405.6,581.5,44.9
,"Winston County, MS","28159",254,52555,483.3,423.9,542.7,30.3
,"Yalobusha County, MS","28161",190,37165,511.2,438.5,583.9,37.1
,"Yazoo County, MS","28163",265,78117,339.2,298.4,380.1,20.8
,"Adair County, MO","29001",185,75472,245.1,209.8,280.4,18.0
,"Andrew County, MO","29003",163,54132,301.1,254.9,347.3,23.6
,"Atchison County, MO","29005",73,15523,470.3,368.6,591.3,55.0
,"Audrain County, MO","29007",275,73810,372.6,328.5,416.6,22.5
,"Barry County, MO","29009",457,104903,435.6,395.7,475.6,20.4
,"Barton County, MO","29011",156,35083,444.7,374.9,514.4,35.6
,"Bates County, MO","29013",222,48524,457.5,397.3,517.7,30.7
,"Benton County, MO","29015",317,60684,522.4,464.9,579.9,29.3
,"Bollinger County, MO","29017",138,31618,436.5,363.6,509.3,37.2
,"Boone County, MO","29019",1064,562993,189.0,177.6,200.3,5.8
,"Buchanan County, MO","29021",968,249720,387.6,363.2,412.1,12.5
,"Butler County, MO","29023",524,126228,415.1,379.6,450.7,18.1
,"Caldwell County, MO","29025",94,26785,350.9,283.6,429.5,36.2
,"Callaway County, MO","29027",371,134131,276.6,248.4,304.7,14.4
,"Camden County, MO","29029",490,131248,373.3,340.3,406.4,16.9
,"Cape Girardeau County, MO","29031",797,247996,321.4,299.1,343.7,11.4
,"Carroll County, MO","29033",112,25190,444.6,362.3,527.0,42.0
,"Carter County, MO","29035",77,15891,484.6,382.4,605.6,55.2
,"Cass County, MO","29037",971,331764,292.7,274.3,311.1,9.4
,"Cedar County, MO","29039",197,43769,450.1,387.2,512.9,32.1
,"Chariton County, MO","29041",99,22141,447.1,363.4,544.4,44.9
,"Christian County, MO","29043",739,279035,264.8,245.7,283.9,9.7
,"Clark County, MO","29045",97,20100,482.6,391.3,588.7,49.0
,"Clay County, MO","29047",1678,772323,217.3,206.9,227.7,5.3
,"Clinton County, MO","29049",194,64163,302.4,259.8,344.9,21.7
,"Cole County, MO","29051",722,231452,311.9,289.2,334.7,11.6
,"Cooper County, MO","29053",196,50834,385.6,331.6,439.5,27.5
,"Crawford County, MO","29055",313,68185,459.0,408.2,509.9,25.9
,"Dade County, MO","29057",132,22975,574.5,476.5,672.6,50.0
,"Dallas County, MO","29059",236,52735,447.5,390.4,504.6,29.1
,"Daviess County, MO","29061",103,25385,405.8,327.4,484.1,40.0
,"DeKalb County, MO","29063",111,32333,343.3,279.4,407.2,32.6
,"Dent County, MO","29065",213,43546,489.1,423.4,554.8,33.5
,"Douglas County, MO","29067",235,35935,654.0,570.3,737.6,42.7
,"Dunklin County, MO","29069",485,82155,590.3,537.8,642.9,26.8
,"Franklin County, MO","29071",1072,317514,337.6,317.4,357.8,10.3
,"Gasconade County, MO","29073",215,44264,485.7,420.8,550.6,33.1
,"Gentry County, MO","29075",84,18713,448.9,358.0,555.8,49.0
,"Greene County, MO","29077",3156,908769,347.3,335.2,359.4,6.2
,"Grundy County, MO","29079",116,29373,394.9,323.1,466.8,36.7
,"Harrison County, MO","29081",115,24583,467.8,382.3,553.3,43.6
,"Henry County, MO","29083",349,67129,519.9,465.3,574.4,27.8
,"Hickory County, MO","29085",155,25955,597.2,503.2,691.2,48.0
,"Holt County, MO","29087",65,12736,510.4,393.9,650.5,63.3
,"Howard County, MO","29089",102,30437,335.1,270.1,400.2,33.2
,"Howell County, MO","29091",544,121341,448.3,410.6,486.0,19.2
,"Iron County, MO","29093",162,28262,573.2,484.9,661.5,45.0
,"Jackson County, MO","29095",5783,2151953,268.7,261.8,275.7,3.5
